"","site","station","tow_size","tow_type","taxon","total_cells","date_sampled","sample_vol","dilution","vol_collected","area_chamber","area_counted","day_label"
"889","WB","St6","55","H","Pennate",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"890","WB","St6","55","H","Protoperidinium",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"891","WB","St6","55","H","Rhizosolenia",8,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"892","WB","St6","55","H","T.anguste-lineata",5,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"893","WB","St6","55","H","T.furca",1,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"894","WB","St6","55","H","T.rotula",28,2023-11-08,0.06,10,9090.19834316207,1000,8.309512568745,"WB Day 1"
"895","WB","St6","55","V","C.curvistus",10,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"896","WB","St6","55","V","C.didymus",2,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"897","WB","St6","55","V","C.simplex",1,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"898","WB","St6","55","V","Chaetoceros",39,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"899","WB","St6","55","V","Copepod nauplii",1,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"900","WB","St6","55","V","Coscinodiscus",3,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"901","WB","St6","55","V","Ditylum",8,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"902","WB","St6","55","V","Guinardia",2,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"903","WB","St6","55","V","Hemiaulus",2,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"904","WB","St6","55","V","Leptocylindrus",31,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"905","WB","St6","55","V","Lithodesmium",8,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"906","WB","St6","55","V","N.scintillans",3,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"907","WB","St6","55","V","Pennate",1,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"908","WB","St6","55","V","Protoperidinium",1,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"909","WB","St6","55","V","Rhizosolenia",9,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"910","WB","St6","55","V","Thalassionema",4,2023-11-08,0.043,5,4712.38898038469,1000,8.309512568745,"WB Day 1"
"911","AB","St1","20","V","Asteromphalus",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"912","AB","St1","20","V","Chaetoceros",75,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"913","AB","St1","20","V","Copepod nauplii",4,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"914","AB","St1","20","V","Dinoflagellate",4,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"915","AB","St1","20","V","Dinophysis",3,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"916","AB","St1","20","V","Ditylum",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"917","AB","St1","20","V","Eucampia",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"918","AB","St1","20","V","Guinardia",27,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"919","AB","St1","20","V","L.minimus",52,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"920","AB","St1","20","V","Leptocylindrus",6,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"921","AB","St1","20","V","P.claudicans",2,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"922","AB","St1","20","V","P.nitzschia",132,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"923","AB","St1","20","V","Pennate",3,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"924","AB","St1","20","V","Prorocentrum",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"925","AB","St1","20","V","S.palmeriana",7,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"926","AB","St1","20","V","Scrippsiella",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"927","AB","St1","20","V","Silicoflagellate",3,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"928","AB","St1","20","V","Skeletonema",6,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"929","AB","St1","20","V","T.lineatum",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"930","AB","St1","20","V","T.rotula",4,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"931","AB","St1","20","V","Thalassiosira",17,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"932","AB","St1","20","V","Tintinnid",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"933","AB","St1","55","H","Chaetoceros",19,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"934","AB","St1","55","H","Copepod nauplii",3,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"935","AB","St1","55","H","Ditylum",1,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"936","AB","St1","55","H","E.turris",11,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"937","AB","St1","55","H","Eucampia",1,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"938","AB","St1","55","H","P.nitzschia",6,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"939","AB","St1","55","H","Pennate",4,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"940","AB","St1","55","H","Protoperidinium",3,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"941","AB","St1","55","H","Thalassiosira",4,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"942","AB","St1","55","H","Tintinnid",2,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"943","AB","St1","55","H","Tripos",5,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"944","AB","St1","55","H","Zooplankton",4,2023-10-26,0.055,1,9090.19834316207,1000,8.309512568745,"AB Day 2"
"945","AB","St1","55","V","Centric",1,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"946","AB","St1","55","V","Chaetoceros",16,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"947","AB","St1","55","V","Copepod nauplii",3,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"948","AB","St1","55","V","Detonula",18,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"949","AB","St1","55","V","Ditylum",2,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"950","AB","St1","55","V","E.turris",7,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"951","AB","St1","55","V","P.claudicans",2,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"952","AB","St1","55","V","P.nitzschia",25,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"953","AB","St1","55","V","Pennate",3,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"954","AB","St1","55","V","Rhizosolenia",1,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"955","AB","St1","55","V","T.furca",1,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"956","AB","St1","55","V","T.lineatum",2,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"957","AB","St1","55","V","T.rotula",6,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"958","AB","St1","55","V","Thalassiosira",6,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"959","AB","St1","55","V","Tintinnid",1,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"960","AB","St1","55","V","Tripos",1,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"961","AB","St1","55","V","Zooplankton",1,2023-10-26,0.052,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"962","AB","St2","20","V","Chaetoceros",92,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"963","AB","St2","20","V","Copepod nauplii",2,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"964","AB","St2","20","V","Detonula",7,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"965","AB","St2","20","V","Dinoflagellate",11,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"966","AB","St2","20","V","Eucampia",3,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"967","AB","St2","20","V","Guinardia",54,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"968","AB","St2","20","V","L.minimus",4,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"969","AB","St2","20","V","Odontella",1,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"970","AB","St2","20","V","P.denticulatum",1,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"971","AB","St2","20","V","P.nitzschia",100,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"972","AB","St2","20","V","Pennate",9,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"973","AB","St2","20","V","Prorocentrum",5,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"974","AB","St2","20","V","Protoperidinium",1,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"975","AB","St2","20","V","Rhizosolenia",1,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"976","AB","St2","20","V","S.palmeriana",2,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"977","AB","St2","20","V","Scrippsiella",3,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"978","AB","St2","20","V","Silicoflagellate",2,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"979","AB","St2","20","V","T.lineatum",3,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"980","AB","St2","20","V","T.rotula",4,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"981","AB","St2","20","V","Thalassiosira",8,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"982","AB","St2","20","V","Zooplankton",2,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"983","AB","St2","20","V","centric",1,2023-10-26,0.05,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"984","AB","St2","55","H","Chaetoceros",79,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"985","AB","St2","55","H","Copepod nauplii",6,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"986","AB","St2","55","H","Ditylum",2,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"987","AB","St2","55","H","P.claudicans",1,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"988","AB","St2","55","H","P.nitzschia",24,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"989","AB","St2","55","H","Rhizosolenia",1,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"990","AB","St2","55","H","T.rotula",4,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"991","AB","St2","55","H","Tintinnid",1,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"992","AB","St2","55","H","Tripos",1,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"993","AB","St2","55","H","Zooplankton",2,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"994","AB","St2","55","V","Chaetoceros",52,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"995","AB","St2","55","V","Copepod nauplii",4,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"996","AB","St2","55","V","Detonula",11,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"997","AB","St2","55","V","Ditylum",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"998","AB","St2","55","V","E.turris",3,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"999","AB","St2","55","V","P.claudicans",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1000","AB","St2","55","V","P.nitzschia",46,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1001","AB","St2","55","V","Zooplankton",3,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1002","AB","St3","20","V","C.closterium",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1003","AB","St3","20","V","C.curvistus",20,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1004","AB","St3","20","V","C.didymus",2,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1005","AB","St3","20","V","Cerataulina",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1006","AB","St3","20","V","Chaetoceros",64,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1007","AB","St3","20","V","Chaetognath",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1008","AB","St3","20","V","D.tripos",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1009","AB","St3","20","V","Detonula",14,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1010","AB","St3","20","V","Dinoflagellate",5,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1011","AB","St3","20","V","Ditylum",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1012","AB","St3","20","V","Eucampia",4,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1013","AB","St3","20","V","Guinardia",13,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1014","AB","St3","20","V","L.minimus",42,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1015","AB","St3","20","V","P.claudicans",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1016","AB","St3","20","V","P.nitzschia",182,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1017","AB","St3","20","V","Pennate",4,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1018","AB","St3","20","V","T.lineatum",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1019","AB","St3","20","V","Thalassiosira",3,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1020","AB","St3","20","V","Tintinnid",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1021","AB","St3","20","V","Zooplankton",1,2023-10-26,0.055,5,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1022","AB","St3","55","H","C.curvistus",7,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1023","AB","St3","55","H","Chaetoceros",42,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1024","AB","St3","55","H","Copepod nauplii",4,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1025","AB","St3","55","H","Detonula",7,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1026","AB","St3","55","H","P.claudicans",2,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1027","AB","St3","55","H","P.nitzschia",20,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1028","AB","St3","55","H","Pennate",7,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1029","AB","St3","55","H","Prorocentrum",1,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1030","AB","St3","55","H","Zooplankton",4,2023-10-26,0.055,5,9090.19834316207,1000,8.309512568745,"AB Day 2"
"1031","AB","St3","55","V","C.curvistus",9,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1032","AB","St3","55","V","Chaetoceros",83,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1033","AB","St3","55","V","Copepod nauplii",2,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1034","AB","St3","55","V","Detonula",8,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1035","AB","St3","55","V","Ditylum",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1036","AB","St3","55","V","E.turris",8,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1037","AB","St3","55","V","P.claudicans",2,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1038","AB","St3","55","V","P.nitzschia",140,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1039","AB","St3","55","V","Pennate",6,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1040","AB","St3","55","V","Prorocentrum",3,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1041","AB","St3","55","V","Rhizosolenia",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1042","AB","St3","55","V","T.furca",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1043","AB","St3","55","V","Tripos",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1044","AB","St3","55","V","Zooplankton",1,2023-10-26,0.055,1,2945.24311274043,1000,8.309512568745,"AB Day 2"
"1045","SHB","St1","20","H","C.closterium",3,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1046","SHB","St1","20","H","Copepod nauplii",2,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1047","SHB","St1","20","H","Coscinodiscus",6,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1048","SHB","St1","20","H","Dinoflagellate",2,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1049","SHB","St1","20","H","Dinophysis",8,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1050","SHB","St1","20","H","N.scintillans",1,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1051","SHB","St1","20","H","P.nitzschia",27,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1052","SHB","St1","20","H","Pennate",2,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1053","SHB","St1","20","H","Prorocentrum",10,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1054","SHB","St1","20","H","Protoperidinium",4,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1055","SHB","St1","20","H","Scrippsiella",12,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1056","SHB","St1","20","H","T.lineatum",22,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1057","SHB","St1","20","H","Tintinnid",5,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1058","SHB","St1","20","H","Zooplankton",1,2023-10-30,0.045,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1059","SHB","St1","20","V","C.closterium",7,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1060","SHB","St1","20","V","Centric",2,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1061","SHB","St1","20","V","Copepod nauplii",2,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1062","SHB","St1","20","V","Coscinodiscus",1,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1063","SHB","St1","20","V","Dinoflagellate",9,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1064","SHB","St1","20","V","Dinophysis",2,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1065","SHB","St1","20","V","P.depressum",1,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1066","SHB","St1","20","V","P.nitzschia",9,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1067","SHB","St1","20","V","Pennate",2,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1068","SHB","St1","20","V","Prorocentrum",4,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1069","SHB","St1","20","V","Protoperidinium",1,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1070","SHB","St1","20","V","Scrippsiella",26,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1071","SHB","St1","20","V","T.lineatum",14,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1072","SHB","St1","20","V","Tintinnid",1,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1073","SHB","St1","20","V","Zooplankton",1,2023-10-30,0.03,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1074","SHB","St1","55","H","Copepod nauplii",6,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1075","SHB","St1","55","H","Coscinodiscus",9,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1076","SHB","St1","55","H","Dinophysis",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1077","SHB","St1","55","H","N.scintillans",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1078","SHB","St1","55","H","P.claudicans",1,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1079","SHB","St1","55","H","P.nitzschia",9,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1080","SHB","St1","55","H","Protoperidinium",3,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1081","SHB","St1","55","H","T.lineatum",20,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1082","SHB","St1","55","H","Tintinnid",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1083","SHB","St1","55","H","Tripos",2,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1084","SHB","St1","55","H","Zooplankton",4,2023-10-30,0.05,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1085","SHB","St1","55","V","Copepod nauplii",7,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1086","SHB","St1","55","V","Coscinodiscus",4,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1087","SHB","St1","55","V","P.claudicans",4,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1088","SHB","St1","55","V","P.depressum",3,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1089","SHB","St1","55","V","P.nitzschia",4,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1090","SHB","St1","55","V","Protoperidinium",3,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1091","SHB","St1","55","V","T.lineatum",6,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1092","SHB","St1","55","V","Zooplankton",5,2023-10-30,0.05,1,785.398163397448,1000,8.309512568745,"SHB Day 1"
"1093","SHB","St2","20","H","C.closterium",4,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1094","SHB","St2","20","H","Centric",1,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1095","SHB","St2","20","H","Dinoflagellate",10,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1096","SHB","St2","20","H","Dinophysis",6,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1097","SHB","St2","20","H","P.divergens",2,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1098","SHB","St2","20","H","P.nitzschia",2,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1099","SHB","St2","20","H","Prorocentrum",12,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1100","SHB","St2","20","H","Protoperidinium",1,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1101","SHB","St2","20","H","Scrippsiella",49,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1102","SHB","St2","20","H","T.lineatum",7,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1103","SHB","St2","20","H","Tintinnid",7,2023-10-30,0.03,1,9090.19834316207,1000,8.309512568745,"SHB Day 1"
"1104","SHB","St2","20","V","C.closterium",2,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1105","SHB","St2","20","V","M.rubrum",1,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1106","SHB","St2","20","V","Coscinodiscus",1,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1107","SHB","St2","20","V","P.depressum",1,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1108","SHB","St2","20","V","P.nitzschia",4,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
"1109","SHB","St2","20","V","Pennate",2,2023-10-30,0.034,1,1374.44678594553,1000,8.309512568745,"SHB Day 1"
